224.85,225.09,210.15,210.37
210.37,210.59,190.95,191.09
191.09,198.98,190.88,198.85
198.85,211.24,198.61,211.04
211.04,211.05,206.03,206.25
206.25,206.33,201.05,201.19
201.19,201.19,193.94,194.00
194.00,194.02,190.97,191.08
191.08,193.01,190.97,192.87
192.87,193.00,181.46,181.61
181.61,181.66,157.60,157.67
157.67,195.91,157.51,195.82
195.82,246.36,195.69,246.25
246.25,271.80,246.14,271.67
271.67,271.91,270.17,270.23
270.23,274.26,270.02,274.08
274.08,306.74,274.06,306.52
306.52,326.80,306.40,326.56
326.56,348.29,326.42,348.12
348.12,348.17,316.51,316.75
316.75,336.21,316.63,336.12
336.12,355.51,336.05,355.28
355.28,355.49,326.29,326.43
326.43,326.53,303.66,303.88
303.88,327.26,303.70,327.07
327.07,327.10,315.72,315.92
315.92,316.07,288.81,289.01
289.01,289.18,280.95,281.01
281.01,281.06,268.89,269.03
269.03,275.12,268.92,274.89
274.89,277.79,274.73,277.77
277.77,284.02,277.55,283.88
283.88,283.92,266.11,266.32
266.32,266.49,264.29,264.36
264.36,276.22,264.16,276.19
276.19,345.81,276.02,345.69
345.69,349.53,345.55,349.40
349.40,353.51,349.22,353.42
353.42,358.39,353.30,358.20
358.20,360.98,358.11,360.82
360.82,361.06,347.87,347.96
347.96,348.16,335.25,335.47
335.47,335.47,318.71,318.94
318.94,318.96,309.66,309.75
309.75,309.96,308.14,308.28
308.28,319.89,308.27,319.67
319.67,319.79,313.29,313.42
313.42,313.52,304.52,304.61
304.61,305.38,304.38,305.34
305.34,307.61,305.33,307.51
307.51,325.86,307.26,325.69
325.69,325.87,306.64,306.75
306.75,306.99,291.45,291.56
291.56,291.59,275.38,275.58
275.58,292.17,275.40,292.11
292.11,323.75,291.88,323.71
323.71,325.05,323.47,324.81
324.81,334.95,324.73,334.73
334.73,334.93,306.41,306.44
306.44,306.59,280.30,280.35
280.35,280.47,263.43,263.45
263.45,263.46,243.48,243.61
243.61,245.58,243.60,245.45
245.45,258.82,245.42,258.68
258.68,269.80,258.56,269.70
269.70,269.91,248.23,248.39
248.39,248.45,236.93,237.00
237.00,237.13,230.67,230.75
230.75,230.86,223.38,223.40
223.40,223.53,215.20,215.32
215.32,215.32,209.57,209.81
209.81,210.01,197.14,197.31
197.31,197.45,179.53,179.68
179.68,179.81,172.61,172.70
172.70,172.88,172.66,172.71
172.71,177.18,172.54,177.10
177.10,189.36,177.06,189.23
189.23,193.46,189.04,193.27
193.27,193.32,186.92,187.03
187.03,191.16,186.99,191.07
191.07,191.30,187.16,187.39
187.39,187.63,171.89,171.96
171.96,173.07,171.85,173.06
173.06,173.10,151.53,151.75
151.75,151.83,149.13,149.18
149.18,150.80,149.04,150.65
150.65,151.79,150.61,151.75
151.75,151.87,150.54,150.65
150.65,150.83,141.66,141.83
141.83,153.34,141.76,153.22
153.22,155.24,153.20,155.06
155.06,155.18,154.26,154.32
154.32,166.28,154.17,166.08
166.08,180.49,165.87,180.41
180.41,189.83,180.40,189.60
189.60,202.50,189.45,202.46
202.46,202.49,171.07,171.23
171.23,178.59,171.17,178.57
178.57,178.66,175.55,175.63
175.63,179.90,175.52,179.68
179.68,184.16,179.53,184.09
184.09,192.39,183.93,192.17
192.17,192.29,192.00,192.17
192.17,192.19,191.94,192.17
192.17,213.96,191.94,213.85
213.85,213.92,213.73,213.85
213.85,219.40,213.83,219.36
219.36,219.56,218.08,218.26
218.26,236.87,218.21,236.63
236.63,236.86,212.33,212.38
212.38,213.49,212.26,213.48
